Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
170173,2.04075871,0.212603658,-1.475151388,0.533072303,0.211000553,-1.164486658,0.230586549,-0.298835356,0.380301878,-0.39373506,-0.01810039,0.592363872,0.491899922,-0.916765353,0.110542077,0.141558259,0.631381232,-0.539732855,-0.144759007,-0.141256187,-0.325279018,-0.806769078,0.398123355,1.066237775,-0.309101678,0.138022844,-0.058469245,-0.024259796,0.89
170173,-0.541667183,0.863034806,0.78955028,1.053437007,0.450534258,0.477708569,0.623201183,0.039422275,0.158862368,0.045011667,-0.158387661,0.730331307,-0.638924999,-0.114136268,-2.124357426,-1.088747188,0.17124227,-0.07626197,1.664699135,-0.202565461,-0.161237314,-0.216414673,-0.136178623,-0.416504584,-0.492155644,-0.75267864,-0.135223398,0.189528454,26.45
170173,-2.142568872,0.80038687,-0.180269784,-1.808421848,-1.574548701,0.094304001,-2.666084556,-3.320821931,-2.120995899,1.114131635,-1.209170309,0.301190721,2.071411106,-0.124723779,-0.107985903,-0.721524461,1.356762762,0.154345014,0.669686781,-1.400472844,3.834277225,-0.798771372,0.271571205,-0.082728291,-0.673694619,-0.052284036,0.215604703,-0.076928801,10.2
170174,-0.218982624,1.079309642,0.118926208,-0.754091309,1.1156241,-0.511299488,1.075131145,-0.050247856,-0.711583333,-1.018162021,1.133611032,0.772325186,0.325268762,-0.817233096,-1.049823067,0.414622026,0.151040075,0.227723614,0.112565282,-0.053582282,-0.189960996,-0.533838433,-0.005643191,0.685042429,-0.631545473,0.055864478,0.112500594,0.193993132,1.79
170175,-0.273042368,0.859579324,0.662955091,-1.049297191,0.777263363,-0.138528126,0.667286077,-0.155457888,0.748006723,-1.028115879,-1.258558202,-0.195091866,0.651925544,-1.873577846,0.523314895,0.752338366,-0.108532382,0.532396621,-0.033756401,0.158232546,-0.369701148,-0.717652537,-0.206186884,-1.185644953,-0.059776462,-0.228861085,-0.008016638,-0.123251878,7.24
170176,1.125610797,-1.818582017,-0.284589348,0.976101249,-0.74845932,1.536430419,-0.632828678,0.439806301,1.650367044,-0.481502169,-0.614146908,1.185274905,0.404840732,-0.608173328,-0.071618126,-0.99005041,0.777079538,-1.881256266,-1.07325937,0.410722825,0.103779466,0.009918432,0.102441764,-0.98647697,-0.792870728,0.180884731,0.009611294,0.012815627,358.4
170178,-0.668288755,0.10192423,1.504273451,-1.881240559,-0.059782927,0.042721518,-0.231551188,0.259976153,-1.146202474,-0.626419148,0.988090298,-0.552820137,-0.126742874,-1.765810366,-0.752444062,1.676425525,0.873300626,0.200821637,0.564590213,0.23656933,0.403189529,1.065018541,-0.499277875,0.714289245,0.690006907,0.085186727,0.045549175,0.079966952,17.62
170178,-2.555655718,3.185687779,-2.862322356,1.13207977,-0.189837282,-0.847013908,-0.370502678,1.80981146,-1.050570338,-0.981033463,-1.503837497,0.175623073,-0.29406718,0.391795367,-0.22014025,-0.103785163,2.106617537,0.54658234,0.549932524,-0.39122075,0.256220206,0.247433716,-0.038641553,0.476646442,0.166657742,-0.436213953,-0.605216581,0.012322435,14.98
170178,-3.150747181,-4.876002566,0.378782815,0.500571425,3.764228963,-3.578690619,-2.028514331,0.152786736,0.848299011,-0.449402332,-0.856009904,1.26937013,1.664909982,-0.076236157,0.282926494,0.209358199,-0.862168944,0.037250953,-0.432792869,1.493607848,0.612262068,0.218274533,1.833184715,0.011470537,-2.087088629,-0.655938872,0.162290107,0.487374176,207.92
170179,-1.009808682,1.497111391,-0.232401993,-0.923034046,1.467170263,0.205336003,1.103502503,0.020729527,0.007958049,-0.815870082,0.310473026,0.316363758,0.632606426,-1.242155311,1.184219421,-0.808102106,1.118526014,-0.888574559,-1.83857658,-0.057263142,0.314091554,1.323882608,-0.355747621,-1.088308899,-0.071519877,-0.145303366,-0.414073167,-0.28517894,6.77
170179,1.998191768,0.250231831,-2.321997736,0.723997745,0.627333347,-0.833687882,0.119003183,-0.13356726,0.496273632,-0.896927196,1.084984752,0.439022087,-0.329774928,-2.448225287,-1.011854442,0.592177963,1.702775343,1.164014964,0.094506764,-0.132160131,0.013989478,0.341881119,-0.101070411,-0.605462786,0.210531688,0.736788225,-0.038462533,-0.026524513,10.7
170179,1.987740193,-0.424699402,-0.430458897,-0.039745995,-0.511109435,-0.18931255,-0.628353942,0.107948715,1.12286878,-0.038353138,0.585849349,1.002430769,-0.101049748,0.155774259,0.074841873,0.473773015,-0.829039112,0.282594963,0.402543945,-0.217665477,-0.168110216,-0.355311092,0.341132182,-0.497259718,-0.497554799,-0.272390345,0.00824427,-0.052188856,0.77
170180,2.076377766,0.01579414,-1.330962343,0.352677926,0.01402938,-1.328452082,0.27646121,-0.417934688,0.561391557,0.007327881,-0.705393233,0.416204793,0.337261483,0.432356204,0.71653854,-0.210807648,-0.540141164,-0.076707037,-0.210660942,-0.224862589,0.244703653,0.885291156,-0.011822094,0.020293975,0.284874489,-0.107815992,-0.018178269,-0.058509228,2.69
170180,2.073775032,0.287068427,-2.598352535,0.26953699,0.948164677,-1.153253611,0.63998596,-0.306907344,-0.260236602,-0.068201316,1.331964284,0.198854779,-0.95591851,-0.079814814,-0.194027935,0.149798179,0.473422569,0.369810907,0.009836433,-0.208010319,0.110090742,0.341254688,0.010105881,0.655250913,0.272858692,0.6365665,-0.117416798,-0.062587142,4.99
170181,2.122472633,-0.116350133,-1.578192113,0.219310913,0.388255392,-0.600645704,0.204180459,-0.278336184,0.654324149,0.05681033,-1.760017105,0.102517199,0.170880889,0.184284933,-0.147044453,0.041522425,-0.564156153,-0.553865805,0.595979727,-0.183667081,-0.314047186,-0.738351519,0.149742409,-0.988725491,-0.05784979,0.337982343,-0.075842533,-0.072682794,9.41
170182,-2.975257494,3.082268952,-3.426892862,-2.956798878,3.09399467,2.596861428,1.21707884,0.518895959,2.189579838,3.950828521,0.268060634,-0.118363149,-0.505002744,-0.295379935,0.486344529,-1.13898474,-0.741087989,-0.752800225,-0.648188556,1.777793141,-0.255157363,0.581680375,-0.111794815,0.700872604,0.343541957,0.084868349,1.153941227,0.344009351,7.7
170182,1.97068998,-0.232495041,-1.071172084,0.286519383,-0.02997272,0.116584763,-0.682470624,0.261240903,0.937594855,-0.331559393,0.728073072,0.128666033,-0.964069537,-1.027396327,0.192709278,1.196308242,0.14492042,0.884298109,0.105310502,-0.170196775,-0.271423735,-0.772983471,0.38108219,0.069153579,-0.613509414,0.142956902,-0.023628548,-0.022693983,10
170183,-0.989227563,0.987209695,1.236267825,-0.342216145,-0.519329235,-0.474748247,-0.004997195,0.54159178,0.443835481,-0.788610145,-1.262587099,-0.382674148,-1.120331942,0.394083378,0.729563435,0.068325969,-0.13403048,0.117654751,0.282088014,-0.126655958,-0.11904004,-0.373589368,0.011898768,-0.1110397,-0.299144178,-0.514048425,0.142224062,0.136885009,10
170183,-0.642196245,1.014536699,0.443684403,-0.592640749,0.056515457,-0.07451674,-0.181576507,0.691486565,-0.094643067,-1.088014452,0.904793562,0.784720257,0.470976064,-1.124203922,-0.457711494,1.056925591,0.169478912,1.243825867,-0.422666753,0.024163022,0.276372992,0.851385318,-0.208018108,0.736279335,-0.002000892,0.601648786,0.145374345,0.040001047,4
170183,0.53768623,0.057927976,0.754336429,1.313456328,-0.100628022,0.142453274,0.035592838,-0.537290802,1.049974298,0.893696763,-0.170355468,0.655787487,1.39686426,-0.909034025,1.611221746,-1.299849462,0.219900426,0.257564623,2.098107802,0.115755456,0.247642064,1.535113537,0.394004287,1.166721634,-1.356685345,-0.102067372,-0.425861687,-0.389789659,12.99
170184,2.035870883,-0.069877231,-1.168968165,0.208965219,0.162971675,-0.601477562,0.101776388,-0.176645851,0.207296424,0.216016679,0.821903753,1.374711587,0.664454043,0.332063787,-0.658457405,0.098693539,-0.63798363,-0.433686368,0.483594298,-0.170328131,-0.246569814,-0.57128753,0.287103905,-0.378273471,-0.278012434,0.20195168,-0.067508136,-0.072806833,0.89
170184,1.817968411,-0.396956177,-2.877011365,0.516012327,0.847564787,-1.338257267,1.272700397,-0.683239717,-0.111319222,0.18754351,-1.485066006,-0.176796428,-0.163613274,0.868734205,-0.178865953,-0.559602011,-0.363301365,-0.390229376,0.222923253,0.155315844,0.334683833,0.719262082,-0.44590276,-0.606001812,0.707303964,0.747072962,-0.162287201,-0.066811595,198.4
170185,1.909683181,0.220257742,-0.205939801,3.657764261,0.196497241,0.801088352,-0.46026705,0.135057328,-0.260777265,1.366043671,-2.288505236,-0.405221912,0.51829467,-0.355899205,-0.571407598,1.438349805,-1.289108223,0.352084167,-1.359098947,-0.199040437,0.151543158,0.543299297,0.008827517,-1.011462591,-0.036529345,0.133076898,0.01011754,-0.040033196,22.75
170185,1.993403305,0.099053296,-1.556610879,1.303565453,0.317233016,-0.911516263,0.431698448,-0.191066163,0.16359502,0.474292965,0.546725107,0.245336673,-1.859036251,1.031284217,-1.062224009,-0.498474562,-0.261514921,-0.010867771,0.046605176,-0.404734294,0.085395388,0.383855319,0.020794024,-0.017837623,0.368905505,-0.506341474,-0.02670152,-0.075878132,1
170186,1.627273174,-0.997076125,-0.793703416,0.381261791,-0.622954198,-0.170792279,-0.348030201,-0.007992251,1.432180387,-0.292546644,-0.975730138,0.108273421,-0.296182699,0.143837409,1.248940844,0.214159899,-0.648225007,0.462738857,-0.401830958,0.160357979,0.33100255,0.653441876,-0.015568111,0.599251614,-0.132164436,-0.604227684,0.017065996,0.005609732,201
170187,1.959101968,-0.444332475,-0.412239444,0.328292162,-0.717670284,-0.734034913,-0.426125133,-0.093146103,1.086121027,-0.001842619,-0.95914769,0.172846379,-0.205722021,0.012374044,0.566160965,0.472674473,-0.528785186,-0.410116485,0.012561226,-0.151150438,-0.259049201,-0.722894456,0.403228162,-0.130372569,-0.650474551,0.237749555,-0.04724513,-0.040729842,36.94
170187,-0.534172511,1.551228121,1.307297525,4.295859765,0.233309567,1.315611355,-0.366733767,0.725508069,-1.569279037,1.310368496,-2.343972655,-0.790063855,0.689356712,0.030783307,0.669629675,0.423450486,-0.117415126,0.889155881,1.375825444,0.293399232,0.22811303,0.799120182,-0.302544623,-0.977519369,-0.237227481,0.59691271,0.340502089,0.145928427,5.28
170188,-0.625018562,-0.621848903,0.681541171,-0.435651112,0.181806204,2.053171487,0.729285397,0.442830651,-1.119533013,-0.248214548,-1.034117897,0.289053678,0.907602998,-0.402135175,-0.03545476,-2.186644422,0.382942038,-0.272067577,-2.076956321,-0.04564744,-0.501981516,-1.271144479,0.788844178,-0.712015587,-0.232659929,-0.992218325,0.030436136,0.016437044,253.11
170188,2.068029154,0.19257952,-1.650842233,0.437651534,0.403790416,-0.92989012,0.217237187,-0.267828644,0.421271366,-0.391070755,-0.401710811,0.411262085,0.479936571,-0.924523617,0.150104457,0.266029551,0.486158704,-0.394505814,0.011113142,-0.131455343,-0.352846418,-0.89018215,0.347312747,0.650521202,-0.257195695,0.163809487,-0.059732279,-0.028470863,1.79
170188,-0.707752241,1.450047901,-0.386984534,-0.484625628,1.162233519,-0.260370997,0.738272344,0.246238832,-0.755521983,-1.240713507,-1.110825897,0.341330022,1.346248199,-0.882601181,0.028379929,0.241329275,0.545244882,-0.1067075,0.609924863,-0.021320317,-0.244985438,-0.79699176,-0.101842188,-0.028477219,-0.178385852,0.263762548,-0.172188425,0.094264943,0.89
170189,-1.157041161,-0.273437399,0.344750178,-0.469548307,-1.311220909,0.148949988,1.314203014,0.421565661,-0.072200321,-1.326875934,0.716354769,1.032880168,0.172129774,0.54975396,-0.124026625,0.467665478,-0.790551485,0.72120892,-0.154948326,0.568809252,0.349168101,0.23134939,1.064438776,-0.082765002,-0.945636396,-1.09809204,0.027771316,0.189688094,385.54
170189,2.001621837,-1.000279355,-0.245734746,-1.720365479,-0.926753963,0.291570353,-1.30308961,0.287404179,2.390446882,-0.84518357,0.652293408,1.459649966,0.562478433,-0.288903672,0.988759073,0.292497665,-0.91461891,1.148951149,0.752879646,-0.09982951,0.270133762,1.026241577,0.146496743,0.2746738,-0.290187756,-0.200763113,0.066246629,-0.036490924,8.49
170192,2.048586473,0.678315615,-2.340259699,0.768806523,0.632526591,-1.788850538,0.459406916,-0.481609889,0.322616903,-1.23508564,0.413018498,0.42138122,1.198348237,-2.776724362,0.935652103,0.711311819,1.703212313,1.117624622,-0.710011515,-0.075886054,0.112090293,0.58677805,-0.061097611,-0.134697939,0.298122519,-0.107278058,0.028115502,0.010555366,1
170192,-2.429521064,-1.777896341,-0.188627642,-0.913413646,2.837247466,-0.42932937,-0.815813978,0.898245054,-0.020319903,-1.264136555,-0.722947035,0.813985235,0.443778548,0.443600142,-0.117511953,-0.342822974,0.087228758,-1.772265902,-2.545694372,0.237835003,0.44910552,0.450248618,0.07269152,-0.290291885,-0.927765828,0.15259645,0.103934877,-0.246829453,0.89
170192,-1.332724567,0.521342782,1.7195784,-2.938477215,-0.134670068,0.687245839,-0.449948925,0.905145661,0.680881906,-1.697487364,-0.189607686,0.997454181,0.940153972,-0.393451877,-0.438114073,1.478513659,-1.506033562,1.122631606,-0.603155444,0.016132441,0.196949523,0.538464187,-0.460231561,-0.073609815,0.616953684,0.63882479,0.105625481,0.031657584,10
170194,-0.807313276,1.371930663,-2.521904202,-1.51621658,2.447215503,3.087876389,-0.358567751,1.781800623,-0.305620906,-0.943089462,-0.134137662,0.174687772,-0.302372912,-0.190516871,0.094710058,0.441569149,0.679608113,-0.31606011,-0.439004882,-0.047711558,-0.282250127,-0.952829345,0.222774997,0.588848711,-0.326436164,0.173651609,0.110074831,-0.005088457,9.12
170195,1.98055427,-0.142057641,-0.769675077,0.325532365,-0.497097841,-0.821064429,-0.505497899,-0.004251268,1.328194082,-0.698629025,-0.197593141,0.065321778,-0.577932312,-1.172837326,0.884672044,0.555110937,0.591179756,0.250844728,-0.272429509,-0.198844365,-0.25134644,-0.623610696,0.459389281,0.998099244,-0.548702358,-0.339989179,0.01664299,8.37E-05,3.78
170196,2.008827912,0.138389918,-1.729650898,1.170116763,0.668009223,-0.441197514,0.418400227,-0.129342039,0.052696292,0.447137994,0.591906721,0.543340387,-1.152418795,0.878471615,-1.087722384,-0.485532051,-0.345728371,-0.038431965,0.076110222,-0.329404258,0.083335949,0.371542332,0.041564123,0.686029542,0.418474724,-0.539165628,-0.027297127,-0.068019043,0.74
170197,-0.807112597,2.084252108,-1.54975583,0.477140645,0.326697931,-1.55257805,0.268514675,0.603773248,-0.501444139,-1.76961483,-0.168989053,-0.523100573,-0.33168422,-1.928315419,1.362181602,0.539577154,2.511731812,1.56278508,0.158966008,-0.071822316,0.208170649,0.552995473,-0.292627698,-0.231722661,0.244367785,0.072966253,-0.036039964,0.01652001,1
170198,-0.235511968,1.132359969,0.115653248,0.327975078,0.64202839,-0.883652277,-0.172414808,-1.892679661,-0.277749511,-0.886173548,-0.138859747,0.013704346,0.116269298,-0.686805806,1.465947373,-0.182505355,1.0551308,0.545917168,0.325983524,-0.264620238,1.63387687,-0.23046442,-1.351684557,-0.031070043,1.767246593,0.311207825,0.184121606,0.181661141,48.79
170198,1.859259528,0.185172632,0.119991775,3.70262863,-0.167872163,0.680716921,-0.649473132,0.301768144,-0.407734976,1.575363039,-0.125829979,-0.039763969,-0.749141968,0.088208828,-1.211871452,1.471209591,-1.218685603,0.737086079,-1.326517069,-0.325058366,0.22468557,0.714134591,0.118057331,-0.373769314,-0.189972607,0.076928976,0.004660121,-0.049132592,0
170199,-0.551225325,0.813681028,0.312985755,-1.044273086,1.091790577,-0.68227842,0.933474548,0.11296599,-0.375702704,-1.163770304,0.697220527,-0.517272018,-2.14903255,-0.372617032,-1.01525307,0.720245123,0.129770605,0.463962273,-0.343925115,-0.213372283,-0.245716649,-0.898985759,-0.070310549,0.612769723,-0.250727861,0.052699564,0.024814507,0.141575015,1.98
170199,-0.253447428,-0.625522772,0.997578823,0.212231435,0.498702984,0.165215879,-0.26962999,0.03590105,0.49436116,0.221404056,0.875545186,0.807749689,0.466254874,-0.480790656,-0.005205825,0.032432112,-0.55596039,0.6136617,0.864216812,-0.015356296,0.194702896,1.040799948,0.580282499,0.763161291,-0.479793897,0.608809973,-0.207456856,-0.320227493,5
170200,2.07187261,0.115880631,-1.701867366,0.431209082,0.346527133,-0.913865865,0.146488061,-0.205170215,0.58117852,-0.360970365,-0.639412838,-0.156766877,-0.532031656,-0.724850341,0.267668243,0.33465222,0.519086125,-0.245805299,0.044523437,-0.194415403,-0.369141174,-0.987148967,0.350730816,0.55192012,-0.282521701,0.171591062,-0.066556899,-0.031352256,1.98
170200,1.907502018,-1.575820745,-1.445476211,-1.387932896,0.89367808,4.072961182,-1.798031718,1.08984118,0.129466565,0.767124417,-0.321361139,0.102150027,0.390008886,-0.251045848,1.015269712,-0.928317122,-0.452408767,1.211917886,-1.201644825,-0.327476888,-0.302465119,-0.560422773,0.375181924,0.687889421,-0.705594467,0.473951076,0.014947335,-0.024920003,95.56
170201,-0.56933566,0.699177691,1.333206894,0.874422689,0.48051272,0.907506696,0.932643935,-0.229649992,0.555603258,0.623965825,0.539019967,0.746967925,-0.394119695,-0.642925403,-1.514844561,-0.913953417,-0.172535043,-0.225453428,1.436393453,0.11348905,-0.49239566,-0.779070153,0.196346656,0.630763841,-0.845079737,-1.131248013,-0.210120052,-0.137457487,53.99
170201,2.066930607,0.008816894,-1.619503473,0.012926801,0.641777745,-0.250057019,0.152639699,-0.174860698,0.176208734,0.134694658,0.828079153,1.439165679,1.254318124,0.413406995,0.036091111,0.026904539,-0.955161356,0.382479896,0.162518095,-0.121533211,0.279870545,0.967418413,-0.040007903,0.288828293,0.342994388,-0.132691761,-0.017999431,-0.064561625,0.89
170201,-1.059702916,1.696603157,-0.910363205,-0.189850367,0.394363041,-1.048977715,0.217596746,-1.425746483,-0.171980984,-0.979822305,-0.596289904,0.090574175,0.154396578,-0.567183886,0.661446257,0.090538088,0.875660502,0.710845369,-0.240041144,-0.437534191,1.835556158,0.560676681,-0.071121476,-0.093193884,-0.384932364,-0.125384616,0.492695482,0.188772572,23.5
170202,2.114921202,-0.50145713,-1.482826248,-1.591995688,-0.089328409,-0.92502133,-0.052906568,-0.301582692,1.716481415,-0.927914022,-0.757897719,1.090478626,0.939816431,0.041117892,0.863876102,-0.694485551,-0.33096779,-0.201732233,0.917105346,-0.09329101,-0.002366618,0.247190855,0.114716293,0.535752792,0.113672546,-0.258240157,-0.003775276,-0.04768254,15.03
170203,2.10890622,-0.036505071,-1.729321748,-0.00679877,0.594976607,-0.414453952,0.167961967,-0.220672223,0.330188375,0.170453661,0.128669906,0.914493565,0.705247919,0.512780722,0.060249309,0.269673881,-1.177070616,0.717076443,0.461637907,-0.166839037,0.231472525,0.833534589,-0.15193679,-1.04612527,0.400704174,-0.062815494,-0.021197359,-0.078744609,0.89
170204,-1.417600756,1.874356905,-1.218516419,-0.142054074,0.035321934,-1.032668741,-0.101673568,-1.082454602,-0.397315343,-1.260670792,-0.782523841,0.254800685,0.228517752,-0.149326107,0.611278974,0.177952065,0.957748807,0.708752203,-0.193272546,-0.696496731,1.951158204,0.591211982,0.04020843,-0.085640375,-0.425077575,-0.15387691,-0.024010261,0.059272442,18.81
170204,-0.327135894,1.508310614,-1.327533888,-0.188616369,1.524931595,-0.55610526,1.03636392,0.177944521,-1.563640255,-0.797948996,0.906641413,0.637498721,0.800406826,-0.150924708,-0.121827324,-0.056204137,0.674270085,0.662446712,1.188436763,0.030461637,0.204466997,0.51485608,-0.284300097,0.219570969,-0.177075144,0.69056652,-0.012209782,0.107215572,1.53
170205,-1.428025474,0.952402254,1.570570762,0.979995665,-0.409806465,-0.164603542,0.1288185,0.566068849,-0.201839066,-0.426749896,-1.203053473,-0.556698711,-1.083722179,0.494203663,0.987100929,-0.017774978,0.055748034,0.165980544,0.618446434,0.041874846,-0.191410889,-0.690551185,-0.126612317,-0.106166526,0.289255986,-0.665333494,0.101136013,0.068933825,55.45
170205,2.01304746,0.138486106,-1.597041674,0.343460853,0.423167138,-0.650613214,0.124582838,-0.13052112,0.145893783,-0.225674855,1.383147104,1.161369332,0.444051843,-0.73468652,-0.563023541,0.435331045,0.262553558,0.066294493,0.267412821,-0.112554306,-0.292939829,-0.758719325,0.341715211,0.683561197,-0.297601254,0.140567508,-0.063632842,-0.037101187,4.99
170206,0.005919536,0.945870805,-1.178687738,0.068658133,0.070951298,-1.252779718,1.084165927,-0.006303665,-0.398802481,-1.30621089,-0.404007042,0.548839099,1.291845459,-0.861181094,0.527470158,0.203747687,0.590601862,0.64774188,-0.307814264,0.096655988,0.406518039,1.027946077,0.170040712,-0.012136979,-0.17975156,-0.160385549,-0.100145603,-0.033085069,127.69
170206,2.016285523,-0.426178725,-0.474626805,0.317231177,-0.411071922,0.003296651,-0.673301183,0.021164142,1.184632976,-0.016949144,-1.174459905,0.531089128,0.809533857,-0.411479882,0.348456256,0.405712754,-0.650895129,0.057032874,-0.144608562,-0.110537221,0.143289042,0.625831159,0.153786712,0.546685801,-0.202248329,0.549224351,-0.020931969,-0.041157943,11.5
170206,2.066528266,0.189054326,-1.683390142,0.410180238,0.480629586,-0.798355344,0.204097923,-0.240285095,0.415582624,-0.400910728,-0.411311582,0.439075266,0.553827284,-0.936571264,0.196147396,0.227467574,0.509997228,-0.465582858,-0.031009573,-0.132881079,-0.351991305,-0.875450118,0.344249118,0.522133308,-0.259168205,0.173738982,-0.056073831,-0.029854498,0.89
170206,-2.515115404,-3.493079395,-3.350108321,-0.101047022,1.816037541,-1.721877826,1.236983505,-0.10049394,-1.667385814,0.186469947,-2.03168175,0.117487244,1.326088386,1.003907445,-0.58796174,-2.332006741,-0.040502158,1.526778097,-0.371717352,1.373099916,0.672000527,0.796278248,1.048498158,0.060453542,-0.857570411,-0.177077929,0.353882226,-0.084426351,479.74
170207,-0.791070817,1.088291333,0.757714542,-0.968113054,0.102315249,-0.229970786,0.072262349,0.630829894,-0.068157769,-1.653995153,0.585322114,0.457462472,-0.310647485,-0.842337109,-0.228539071,0.967400891,0.226708834,1.027158995,0.12084709,-0.199030431,-0.136704227,-0.490138731,-0.116640171,-0.602330833,-0.307786507,-0.262455397,0.006666678,0.086332675,0.77
170208,-0.862295357,1.693490388,-1.457830777,-0.961819368,0.572427093,-1.788986499,1.058327239,0.269924853,-0.834171367,-0.853594096,-0.958859091,0.804051212,0.928837006,1.111608824,-0.319610568,-0.543103306,-0.074195495,-0.537759801,-0.221675924,-0.243884469,0.36824379,1.012535124,-0.143105155,0.069731353,-0.251863043,0.079001771,0.024272531,0.127756316,3.85
170208,0.017746181,0.853320383,0.189654471,-0.793341935,0.716821259,-0.507794446,0.941110947,-0.055467002,-0.394045846,-0.272176759,0.6531653,1.125743475,0.709182725,0.149457281,-1.11255639,0.106310303,-0.764201228,-0.324324162,0.252469046,0.023557067,-0.216182046,-0.435799432,0.01493446,-0.382477813,-0.465860212,0.143865046,0.250846132,0.084879747,3.59
170208,1.965436446,-0.257164251,-0.248368351,0.454965168,-0.628531524,-0.651738206,-0.403816837,-0.111408964,1.158090822,-0.196566068,-0.624665824,0.969713609,0.880454509,-0.186290196,0.612358958,0.096617139,-0.530452114,-0.380699776,-0.154799582,-0.172797995,-0.161913138,-0.278742354,0.365331618,-0.036055741,-0.418834729,-0.622338249,0.042529075,-0.028576059,12.49
170209,-1.304507071,2.061653398,-1.782549372,-0.736054611,0.121430501,-0.52961657,-0.10775051,1.172201468,-0.434545333,-0.182222538,-0.427167345,1.1718564,0.968687938,1.229083596,-0.336149464,0.337953022,-0.645673665,0.983695282,0.632734995,-0.009563591,0.429022687,1.24795879,-0.094956113,-0.988928325,-0.486279995,-0.162159234,0.343374232,0.237941878,0.68
170210,2.0989418,-0.879322602,-1.134417471,-2.332671833,-0.482294221,-0.303863361,-0.777324887,0.087592975,2.45398526,-1.08212005,0.472145695,0.992141746,-0.451050708,0.338936854,1.263745264,-0.183086089,-0.849218239,1.30427539,1.261498125,-0.189066599,0.233403644,0.885803126,0.035564711,0.10587745,0.090856705,-0.755610951,0.065584919,-0.048510098,0.04
170211,2.029622355,-0.107618085,-1.213999359,0.424453983,0.015783194,-1.006990182,0.252247279,-0.335974121,0.527039584,0.029304388,-0.847649732,0.638770673,0.4362795,0.161542829,-0.209084874,-0.29286501,-0.2105402,-0.980305494,0.18477908,-0.168220309,-0.238325037,-0.523592678,0.250472982,-0.142817934,-0.180681202,0.285716819,-0.070914877,-0.061389509,20.85
170212,-0.458114211,0.681015627,-0.249261338,-1.4655876,1.813005962,-0.561454658,0.991888055,0.02447074,-0.43941423,-1.265328537,0.580401565,0.674039194,0.216963865,-0.875707532,-1.662566131,0.937622787,-0.412980869,0.185653938,-0.945067312,-0.14242653,-0.172659809,-0.610076061,0.052886309,0.12245552,-0.725325891,-0.142054099,0.109780149,0.218263648,0.99
170212,1.811276966,-0.095861509,-3.749313495,0.544008344,3.140926042,3.096096256,0.227389295,0.636779911,-0.026828293,-0.377714089,0.194743955,0.045321241,-0.469163583,-0.760138354,0.0184712,-0.257184629,0.892570344,-0.015359435,-0.533539066,0.040632766,0.023056922,-0.052368756,-0.085131888,0.584043593,0.473419798,-0.482211336,-0.000156297,-0.016856649,112.87
170213,-2.404027438,2.177269967,2.002710211,0.03882177,-0.258286438,0.669581836,0.302907525,-0.109556171,2.336057429,3.148802276,-0.669605056,-1.108739102,-0.822529186,-1.340690094,2.231109507,0.094861265,-0.991008777,0.896083725,-0.179763177,1.531353162,-0.202617917,0.611226111,-0.371252887,0.524632299,0.736462965,-0.355839658,0.831394308,0.060955182,6.6
170213,-3.296767691,3.521906295,-2.676914272,-1.361470066,0.228035962,0.540123864,-2.211929012,-7.491351856,-0.714645481,-0.476893541,0.563457063,1.996795088,0.188518495,1.914444885,-1.132444629,-0.107621573,0.257592122,0.148495874,-0.234998441,-0.631739424,4.442573908,-0.405027354,0.842814591,0.659337371,-0.164006184,0.071296525,0.493109645,0.251252603,10.09
170213,1.411915578,-0.871519006,-2.070109802,0.505613485,0.111493442,-0.412498209,0.371379403,-0.119382957,0.659650087,-0.887810287,1.374839322,1.152869321,0.167000399,-1.403701179,-0.728811362,0.203571472,0.973707356,0.525856699,0.226104707,0.469337025,-0.019749578,-0.504897894,-0.044070436,0.599863469,-0.189811174,-0.171078846,-0.06347152,0.030188632,302.12
170214,-0.997879777,-0.126145417,0.727345466,-2.268514319,-0.336085884,-0.412396922,-0.529914456,0.607959854,-0.605760404,-0.279092572,-1.730892888,-1.470314612,-1.00807963,-0.103806078,-0.369043245,1.614340664,-0.033216249,-0.726081936,-0.095193348,0.118550594,0.381177103,0.815992809,-0.200803908,0.469343622,0.087804798,-0.180369348,0.224606138,0.078349823,24.99
170214,-0.411024111,0.015246157,-0.224471345,-2.04956879,-1.834970397,-0.857383904,-1.039583925,0.599237221,-1.940292084,0.833886693,-1.544009032,-1.017906607,0.094551606,0.06739448,-0.357606485,-0.422848667,0.860220723,0.256537999,0.078368637,-0.682416946,0.04992525,0.321486977,0.210381007,0.016008377,-0.879864943,-0.252596918,-0.326112699,-0.033898386,40
170214,2.020311417,0.086688289,-1.611066812,0.348833738,0.347277755,-0.673398112,0.058376232,-0.078573281,0.281992674,-0.197458986,1.230346174,0.684855517,-0.45233631,-0.557367859,-0.465270371,0.476803736,0.313613789,0.175340829,0.27476943,-0.17828901,-0.305722031,-0.82990767,0.35607948,0.658828498,-0.32640088,0.144006193,-0.068713289,-0.039738653,0.89
